"Notes","County","County Code","Sex","Sex Code","Year","Year Code","Cause of death","Cause of death Code","Place of Death","Place of Death Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Oklahoma County, OK","40109","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oklahoma County, OK","40109","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oklahoma County, OK","40109","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Tulsa County, OK","40143","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Tulsa County, OK","40143","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Other","7",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Tulsa County, OK","40143","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Tulsa County, OK","40143","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clackamas County, OR","41005","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lane County, OR","41039","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lane County, OR","41039","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lane County, OR","41039","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, OR","41047","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, OR","41047","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Other","7",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, OR","41067","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Inpatient","1",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",55,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Inpatient","1",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",172,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",70,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Outpatient or ER","2",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",82,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Armstrong County, PA","42005","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Beaver County, PA","42007","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Beaver County, PA","42007","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Beaver County, PA","42007","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berks County, PA","42011","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berks County, PA","42011","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berks County, PA","42011","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berks County, PA","42011","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berks County, PA","42011","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berks County, PA","42011","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bucks County, PA","42017","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bucks County, PA","42017","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bucks County, PA","42017","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bucks County, PA","42017","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Outpatient or ER","2",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bucks County, PA","42017","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bucks County, PA","42017","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Butler County, PA","42019","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Butler County, PA","42019","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Butler County, PA","42019","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cambria County, PA","42021","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cambria County, PA","42021","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cambria County, PA","42021","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Chester County, PA","42029","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Chester County, PA","42029","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Chester County, PA","42029","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Chester County, PA","42029","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, PA","42041","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, PA","42041","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, PA","42041","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dauphin County, PA","42043","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dauphin County, PA","42043","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dauphin County, PA","42043","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, PA","42045","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, PA","42045","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",55,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, PA","42045","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, PA","42045","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, PA","42045","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, PA","42049","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fayette County, PA","42051","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fayette County, PA","42051","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Indiana County, PA","42063","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lackawanna County, PA","42069","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lackawanna County, PA","42069","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lackawanna County, PA","42069","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lancaster County, PA","42071","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lancaster County, PA","42071","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lancaster County, PA","42071","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lancaster County, PA","42071","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lawrence County, PA","42073","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lebanon County, PA","42075","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lehigh County, PA","42077","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lehigh County, PA","42077","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lehigh County, PA","42077","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Luzerne County, PA","42079","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Luzerne County, PA","42079","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Luzerne County, PA","42079","Male","M","2020","2020","Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder","F17.9","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Luzerne County, PA","42079","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Luzerne County, PA","42079","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",44,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Luzerne County, PA","42079","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, PA","42089","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, PA","42089","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, PA","42091","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, PA","42091","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, PA","42091","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, PA","42091","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, PA","42091","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, PA","42091","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Northampton County, PA","42095","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Northampton County, PA","42095","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Northampton County, PA","42095","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Northampton County, PA","42095","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Northumberland County, PA","42097","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Inpatient","1",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Inpatient","1",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",119,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Inpatient","1",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Dead on Arrival","3",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",225,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",92,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Inpatient","1",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Outpatient or ER","2",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Dead on Arrival","3",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",210,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Philadelphia County, PA","42101","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schuylkill County, PA","42107","Male","M","2020","2020","Assault by drugs, medicaments and biological substances","X85","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schuylkill County, PA","42107","Male","M","2020","2020","Assault by drugs, medicaments and biological substances","X85","Other","7",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, PA","42125","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, PA","42125","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, PA","42125","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westmoreland County, PA","42129","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westmoreland County, PA","42129","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
